PotentialCustomerID,sale,sale_amount,region,age,marketing_exposure,activity,income,num_accounts,UrbanRural,current_customer
1040971,No,0.0,14,71,3,Low,72933,1,Urban,Yes
1040105,Yes,133.07,11,37,4,Med,36349,0,Rural,No
1038876,No,0.0,3,38,3,Low,14125,2,Urban,Yes
1052048,No,0.0,15,31,8,Med,145608,2,Urban,Yes
1023045,No,0.0,30,33,8,Low,80578,1,Rural,Yes
1044082,Yes,366.13,9,64,4,High,216336,2,Urban,Yes
1055779,No,0.0,4,77,2,Med,140091,0,Urban,No
1072655,Yes,228.48,14,48,3,Med,20543,0,Urban,No
1087874,Yes,601.29,3,76,1,High,82004,0,Urban,No
1060123,No,0.0,11,38,4,Low,22137,1,Urban,Yes
1061792,No,0.0,11,52,0,Low,46828,1,Urban,Yes
1082675,Yes,538.53,3,83,2,Low,31993,1,Urban,Yes
1001111,Yes,670.82,6,55,3,High,762,0,Urban,No
1087059,Yes,488.67,24,78,6,High,72223,0,Urban,No
1019421,Yes,1551.63,13,28,7,Low,94439,2,Urban,Yes
1007653,No,0.0,8,32,3,Low,57145,2,Urban,Yes
1044511,No,0.0,22,39,4,Med,76870,1,Urban,Yes
1025095,No,0.0,23,42,3,Med,64584,0,Urban,No
1022476,No,0.0,12,41,2,Med,12268,0,Urban,No
1033524,Yes,655.75,7,62,4,Low,95428,1,Urban,Yes
1089541,Yes,209.26,25,69,4,Med,10724,0,Urban,No
1074034,Yes,186.94,21,68,7,Med,10790,1,Rural,Yes
1070209,Yes,890.13,24,77,3,Med,23914,1,Urban,Yes
1037743,Yes,82.9,26,54,0,Low,90904,1,Urban,Yes
1066133,Yes,464.35,7,65,2,Med,93419,1,Urban,Yes
1016402,Yes,620.52,13,39,4,High,7864,1,Urban,Yes
1066529,Yes,395.58,15,24,6,Low,26550,0,Rural,No
1014902,Yes,389.84,25,42,0,High,165307,2,Urban,Yes
1025879,No,0.0,13,64,7,Med,61367,0,Urban,No
1068018,Yes,186.07,29,41,6,Med,40045,0,Rural,No
1053353,Yes,68.42,8,70,2,High,64607,0,Urban,No
1012490,Yes,170.26,14,46,4,Med,41276,2,Urban,Yes
1060887,Yes,655.41,27,38,2,Low,38467,2,Urban,Yes
1016066,No,0.0,22,83,2,Low,67481,2,Rural,Yes
1056993,Yes,254.41,14,26,2,Med,1257,1,Urban,Yes
1096502,Yes,303.05,5,69,6,Med,102813,3,Rural,Yes
1092241,No,0.0,7,40,3,Med,112184,2,Urban,Yes
1043540,Yes,397.66,13,45,5,High,80443,0,Urban,No
1047073,Yes,519.91,25,50,4,Low,124753,1,Urban,Yes
1025773,Yes,1090.73,9,44,2,Med,2011,1,Urban,Yes
1023440,Yes,830.02,6,26,2,Med,74077,1,Urban,Yes
1081939,Yes,741.63,27,49,2,Med,54927,0,Urban,No
1057264,Yes,1178.91,27,37,5,Med,74200,1,Urban,Yes
1005395,No,0.0,24,31,4,Low,121975,2,Urban,Yes
1078397,Yes,594.81,1,34,5,High,42567,0,Urban,No
1041203,No,0.0,30,36,4,Low,3368,1,Urban,Yes
1054524,Yes,277.3,13,34,0,High,33399,2,Urban,Yes
1017719,Yes,559.99,13,53,4,High,52321,1,Urban,Yes
1031029,Yes,391.97,17,77,0,Low,45668,1,Urban,Yes
1077986,Yes,737.87,5,59,1,Med,20068,0,Urban,No
1042203,No,0.0,19,37,9,Med,77188,0,Rural,No
1050717,No,0.0,7,55,6,Med,32576,2,Rural,Yes
1080691,Yes,563.38,6,41,1,Med,41689,0,Urban,No
1088567,Yes,593.85,8,83,8,High,73680,2,Urban,Yes
1070959,Yes,691.44,2,64,6,Med,40829,0,Urban,No
1088684,Yes,718.91,2,85,4,Med,517,0,Urban,No
1054759,No,0.0,4,67,0,Med,92937,0,Urban,No
1097761,No,0.0,13,49,3,Low,23602,1,Urban,Yes
1083131,Yes,805.55,20,31,2,Med,44954,0,Urban,No
1037001,No,0.0,14,57,8,Low,48158,1,Rural,Yes
1032172,Yes,1024.31,16,54,5,Med,36701,0,Urban,No
1052391,Yes,361.76,2,72,0,Med,75280,0,Urban,No
1053394,No,0.0,5,85,4,Med,155582,0,Urban,No
1049466,Yes,385.63,9,57,2,Med,43456,1,Urban,Yes
1002201,Yes,477.33,10,74,2,Med,31245,0,Urban,No
1048459,Yes,331.08,11,71,3,Low,55794,2,Rural,Yes
1084079,No,0.0,11,47,3,High,21093,1,Urban,Yes
1070351,Yes,1055.07,29,83,4,High,79434,1,Urban,Yes
1043735,Yes,207.09,13,66,5,Med,84022,2,Rural,Yes
1049007,Yes,447.18,25,33,6,Low,86435,0,Urban,No
1065643,No,0.0,2,82,11,Low,78024,1,Rural,Yes
1056447,Yes,505.29,18,32,0,Low,112326,0,Urban,No
1042286,Yes,356.55,26,74,8,Med,43720,0,Rural,No
1052318,Yes,524.13,6,75,5,High,81123,3,Urban,Yes
1036158,Yes,697.11,11,43,3,Med,102193,2,Urban,Yes
1011699,No,0.0,9,82,10,Low,23689,1,Urban,Yes
1008278,No,0.0,19,63,6,Low,136,1,Urban,Yes
1068687,No,0.0,6,38,7,Med,32420,1,Urban,Yes
1031823,Yes,328.85,21,84,3,Low,10904,1,Urban,Yes
1027531,No,0.0,29,82,3,Med,81435,1,Urban,Yes
1074076,Yes,10.15,4,54,11,Med,26939,1,Rural,Yes
1004497,No,0.0,16,29,2,Low,7213,0,Urban,No
1007014,Yes,440.88,19,61,2,Med,56851,3,Urban,Yes
1020179,Yes,565.09,13,40,3,High,68486,0,Urban,No
1080390,Yes,221.99,15,52,1,Med,32946,0,Urban,No
1061407,Yes,713.51,3,52,4,Low,96303,0,Urban,No
1053484,No,0.0,8,44,4,Med,95072,0,Urban,No
1071714,No,0.0,7,40,3,Low,80213,4,Urban,Yes
1056775,Yes,298.53,5,53,3,Med,31694,3,Urban,Yes
1099724,No,0.0,6,51,3,Low,123030,0,Urban,No
1009348,Yes,164.03,10,61,3,Med,82229,0,Urban,No
1000734,Yes,598.87,9,35,1,Med,34710,0,Urban,No
1068515,Yes,813.12,1,58,3,Low,28996,1,Urban,Yes
1091645,Yes,158.34,12,66,2,High,144438,1,Urban,Yes
1092734,Yes,187.27,11,49,1,Med,27473,0,Urban,No
1004585,Yes,198.53,6,38,1,Low,38589,0,Rural,No
1062891,Yes,850.58,28,48,4,Med,56606,1,Urban,Yes
1043937,Yes,1071.83,2,85,4,High,68169,1,Urban,Yes
1011666,Yes,419.06,7,40,5,Med,62737,1,Urban,Yes
1073847,Yes,362.05,2,35,3,Med,154014,0,Urban,No
1009406,Yes,350.8,23,53,5,Low,58841,0,Urban,No
1074595,Yes,266.04,11,59,3,Med,106170,0,Rural,No
1085066,Yes,352.85,6,62,4,Med,36944,0,Urban,No
1098250,Yes,574.08,5,28,2,Low,96009,0,Urban,No
1051424,Yes,376.4,30,65,6,Low,102788,0,Rural,No
1027421,Yes,401.8,14,67,4,Med,27718,0,Urban,No
1081724,Yes,609.58,2,39,2,Low,18937,2,Urban,Yes
1097218,No,0.0,1,26,1,Low,51175,0,Urban,No
1011342,No,0.0,10,66,2,Med,57711,0,Urban,No
1062538,No,0.0,20,61,2,Med,139995,1,Urban,Yes
1010560,No,0.0,29,85,3,Low,78314,1,Urban,Yes
1094753,No,0.0,19,32,3,High,69120,1,Urban,Yes
1054154,No,0.0,24,56,2,Med,49928,1,Urban,Yes
1020493,Yes,363.26,24,58,4,Med,17433,0,Urban,No
1046519,Yes,567.74,3,74,2,Low,41355,1,Urban,Yes
1065637,No,0.0,28,29,4,High,79299,0,Urban,No
1094498,No,0.0,22,81,2,Med,23869,0,Urban,No
1039266,No,0.0,20,46,3,Med,77613,0,Urban,No
1085273,Yes,451.77,1,72,3,Low,105007,4,Urban,Yes
1026498,Yes,126.07,8,67,4,High,16454,2,Rural,Yes
1019645,No,0.0,19,28,3,Med,18922,1,Urban,Yes
1066953,No,0.0,19,82,2,Med,30934,0,Urban,No
1038973,Yes,158.13,20,51,6,High,49190,0,Rural,No
1047479,Yes,579.22,21,30,1,Low,657,0,Urban,No
1020632,Yes,849.29,20,77,4,High,4293,0,Urban,No
1045626,Yes,578.19,15,44,5,Low,100931,0,Urban,No
1003937,No,0.0,30,53,2,Med,83711,0,Urban,No
1085303,No,0.0,19,68,2,Low,50610,0,Urban,No
1042756,No,0.0,30,60,6,Med,27446,0,Urban,No
1022826,Yes,479.74,14,48,5,Low,55820,1,Urban,Yes
1098246,Yes,416.03,27,62,8,Low,85805,0,Urban,No
1073760,Yes,466.67,27,75,6,Med,121701,2,Rural,Yes
1001737,Yes,1149.85,23,82,5,High,105164,0,Urban,No
1006897,Yes,1085.58,16,77,3,Med,74841,1,Urban,Yes
1074189,No,0.0,25,38,5,Low,115167,0,Rural,No
1091885,Yes,589.25,7,40,2,High,24917,1,Urban,Yes
1019679,Yes,466.17,5,72,4,Med,128752,1,Urban,Yes
1000783,No,0.0,22,44,3,Med,135291,0,Urban,No
1075800,Yes,365.49,11,47,5,High,21479,0,Urban,No
1034451,Yes,262.81,4,39,4,High,26490,1,Urban,Yes
1037868,Yes,456.28,23,26,3,High,18767,0,Urban,No
1017022,Yes,173.57,16,69,0,Low,40077,2,Urban,Yes
1012889,Yes,288.93,17,37,1,Med,40264,1,Urban,Yes
1035815,No,0.0,16,75,3,Low,54023,0,Urban,No
1084588,Yes,337.46,25,34,3,Med,89860,0,Urban,No
1026305,No,0.0,30,50,1,High,82642,2,Urban,Yes
1094092,No,0.0,30,27,7,Low,2759,1,Urban,Yes
1031709,Yes,871.98,16,76,4,Med,22616,0,Urban,No
1023894,No,0.0,16,34,0,Low,26531,0,Urban,No
1042856,Yes,561.81,10,71,6,Med,47767,0,Urban,No
1021399,No,0.0,9,68,4,Med,80396,0,Urban,No
1089181,No,0.0,10,32,2,Low,38060,0,Urban,No
1073803,Yes,1474.39,21,24,2,Low,81547,0,Urban,No
1033629,No,0.0,26,68,2,Med,72927,0,Urban,No
1092938,Yes,533.33,6,71,3,Low,84774,1,Urban,Yes
1043520,No,0.0,21,73,3,High,4679,1,Urban,Yes
1016691,Yes,781.93,7,48,3,Med,3835,0,Urban,No
1025582,No,0.0,28,36,3,Low,73790,1,Urban,Yes
1078277,Yes,407.19,28,37,7,Med,79388,1,Rural,Yes
1024113,No,0.0,27,47,1,Low,33259,0,Urban,No
1059581,Yes,323.53,26,77,1,High,64078,2,Urban,Yes
1050253,Yes,138.36,16,69,1,Low,64971,1,Urban,Yes
1089907,Yes,944.2,7,25,3,High,75505,0,Urban,No
1024454,No,0.0,18,29,11,High,58546,0,Rural,No
1041663,No,0.0,8,44,4,High,53564,1,Urban,Yes
1022935,No,0.0,25,29,0,High,75832,0,Urban,No
1098685,Yes,258.61,8,63,2,Low,8028,0,Urban,No
1052726,No,0.0,4,84,2,Low,53958,0,Urban,No
1077507,Yes,1421.0,1,33,6,Med,57496,0,Urban,No
1091426,Yes,849.36,17,47,4,Med,118079,0,Urban,No
1066947,No,0.0,23,52,5,Low,6785,1,Urban,Yes
1001600,No,0.0,9,48,2,Low,142457,0,Urban,No
1024292,No,0.0,27,36,8,Low,51462,0,Rural,No
1037479,No,0.0,16,29,4,Low,60677,0,Urban,No
1045383,Yes,225.66,18,38,6,Med,43675,0,Rural,No
1063018,Yes,72.15,26,37,5,High,39093,2,Rural,Yes
1012570,Yes,342.73,4,76,5,Med,47202,1,Urban,Yes
1058702,Yes,312.58,27,57,3,Low,46448,0,Urban,No
1085044,No,0.0,8,65,1,Low,70734,0,Urban,No
1057962,Yes,15.87,10,64,8,High,51258,0,Rural,No
1056136,Yes,398.35,16,28,4,Med,5354,2,Urban,Yes
1079680,Yes,764.22,3,24,1,High,15321,0,Urban,No
1061689,Yes,548.92,9,45,4,Med,52437,1,Urban,Yes
1032637,Yes,865.87,11,24,5,Med,19713,0,Urban,No
1078482,Yes,565.3,12,69,4,Med,17842,0,Urban,No
1086609,Yes,1037.48,7,64,3,Low,43913,0,Urban,No
1051436,Yes,364.55,1,63,2,Med,37642,1,Rural,Yes
1061169,Yes,762.43,5,33,4,Low,89644,0,Urban,No
1030182,No,0.0,21,53,5,Med,90161,0,Rural,No
1023446,No,0.0,25,51,10,Med,96528,1,Rural,Yes
1037256,No,0.0,15,47,8,High,85820,0,Rural,No
1078282,Yes,266.95,26,61,9,Med,44255,0,Rural,No
1085720,No,0.0,11,70,3,Med,32043,0,Urban,No
1011890,No,0.0,8,56,3,Low,57817,0,Urban,No
1058870,Yes,712.91,23,71,3,Low,64937,1,Urban,Yes
1052658,Yes,585.74,15,46,5,Low,31014,2,Urban,Yes
1017953,Yes,530.61,17,76,1,High,17579,1,Urban,Yes
1010579,No,0.0,13,45,3,Med,34180,1,Urban,Yes
1008812,Yes,842.42,30,48,2,High,12383,0,Urban,No
1036941,Yes,101.36,4,76,11,Med,2802,0,Rural,No
1024441,No,0.0,19,83,4,Med,55632,0,Urban,No
1071850,Yes,256.2,30,50,7,Med,73903,0,Rural,No
1028239,Yes,639.32,2,84,6,Low,61142,0,Rural,No
1066538,No,0.0,5,32,5,Low,112024,0,Rural,No
1034435,No,0.0,25,25,3,Med,5851,1,Urban,Yes
1007908,Yes,724.03,22,24,1,High,64313,2,Urban,Yes
1021500,Yes,566.46,4,73,7,High,137700,0,Urban,No
1050242,Yes,342.47,8,37,3,Low,13056,1,Urban,Yes
1043696,Yes,408.25,2,70,2,Med,4051,0,Urban,No
1043325,No,0.0,15,64,1,Low,91230,2,Rural,Yes
1099525,Yes,764.48,27,69,4,Med,29915,1,Urban,Yes
1096259,Yes,1017.2,9,48,6,Med,43036,1,Urban,Yes
1077543,No,0.0,22,55,3,Med,40726,0,Urban,No
1008115,Yes,505.01,12,71,5,Med,21652,0,Urban,No
1035599,No,0.0,25,28,6,Med,41345,0,Rural,No
1010819,Yes,536.8,15,78,2,High,65572,0,Urban,No
1020866,Yes,70.28,20,34,0,Med,77101,1,Urban,Yes
1056146,Yes,441.07,6,64,2,Low,137752,0,Urban,No
1057291,No,0.0,9,46,7,Med,17795,2,Rural,Yes
1042136,Yes,936.74,21,82,1,High,95229,1,Urban,Yes
1099148,Yes,416.66,20,62,1,Med,54530,1,Urban,Yes
1039593,No,0.0,21,43,2,Med,39423,0,Urban,No
1092117,No,0.0,22,52,3,High,99679,1,Urban,Yes
1070157,No,0.0,1,31,2,High,80490,0,Urban,No
1017233,Yes,333.28,29,67,4,Low,104760,0,Rural,No
1070891,Yes,378.23,26,43,5,Med,30586,0,Urban,No
1051414,No,0.0,1,81,5,Low,9641,1,Rural,Yes
1085081,Yes,319.61,8,80,1,Low,22790,2,Urban,Yes
1051356,Yes,305.2,5,74,8,Med,90,1,Rural,Yes
1002711,Yes,551.42,3,25,5,Med,54712,1,Urban,Yes
1074310,Yes,270.09,11,47,3,Med,51012,0,Urban,No
1074269,No,0.0,5,65,1,Low,107797,0,Urban,No
1002738,Yes,245.56,24,53,1,Med,9845,0,Urban,No
1089052,Yes,1241.09,15,84,3,Low,105822,0,Urban,No
1045483,Yes,221.38,29,61,3,High,5639,1,Urban,Yes
1055335,Yes,469.13,20,63,3,Low,107091,3,Urban,Yes
1008677,Yes,181.14,8,44,4,Med,32433,0,Urban,No
1011027,No,0.0,15,68,0,High,38528,0,Urban,No
1037024,Yes,572.38,20,36,12,Med,31803,2,Rural,Yes
1014191,Yes,181.74,17,40,1,Low,46153,2,Urban,Yes
1023746,No,0.0,18,73,8,Low,1956,0,Rural,No
1049865,No,0.0,10,46,3,Med,66745,1,Urban,Yes
1066443,No,0.0,17,37,4,Med,22300,0,Urban,No
1054719,Yes,823.73,30,40,3,High,34084,0,Urban,No
1031539,No,0.0,13,40,2,Low,104704,0,Urban,No
1023762,Yes,646.33,6,42,4,Low,127502,1,Rural,Yes
1041066,Yes,225.47,7,45,5,Med,12575,0,Rural,No
1059357,No,0.0,12,63,2,High,48708,0,Urban,No
1020584,Yes,466.87,21,72,1,Med,48700,0,Urban,No
1075173,Yes,302.9,25,66,4,Med,39388,1,Urban,Yes
1052207,No,0.0,11,48,4,Med,39959,1,Rural,Yes
1079102,Yes,682.36,21,61,5,High,123208,0,Urban,No
1022934,Yes,473.93,12,27,4,Low,123766,0,Urban,No
1044904,No,0.0,30,48,4,High,42453,0,Urban,No
1035545,No,0.0,20,79,2,Low,21546,0,Urban,No
1022830,No,0.0,27,81,4,Low,49859,1,Urban,Yes
1097122,No,0.0,23,73,2,Low,97852,0,Urban,No
1086836,Yes,207.29,14,65,1,Low,5512,1,Urban,Yes
1052926,Yes,18.21,12,65,5,High,6494,0,Rural,No
1088961,No,0.0,17,83,2,Low,57862,1,Urban,Yes
1094680,No,0.0,22,40,3,Med,78308,0,Urban,No
1052081,Yes,486.38,10,68,8,Low,63014,1,Rural,Yes
1028127,No,0.0,26,60,4,High,33692,1,Rural,Yes
1010252,Yes,282.52,4,32,4,Med,27105,0,Urban,No
1022489,Yes,633.83,21,85,10,Med,1445,1,Rural,Yes
1071048,No,0.0,19,78,3,Low,49913,0,Urban,No
1081483,No,0.0,25,83,10,Low,9604,1,Rural,Yes
1037955,Yes,348.71,27,76,1,High,45814,3,Urban,Yes
1009938,Yes,590.91,5,68,2,Med,3605,1,Urban,Yes
1027972,Yes,353.26,8,34,2,Med,61245,0,Urban,No
1032576,No,0.0,11,66,3,Med,25989,2,Urban,Yes
1017338,Yes,348.54,15,48,4,High,74168,0,Urban,No
1084250,Yes,643.5,19,73,5,Med,60833,1,Rural,Yes
1067594,Yes,204.12,11,67,9,High,58355,0,Rural,No
1021740,Yes,702.75,8,85,3,Low,105407,0,Urban,No
1042458,Yes,428.72,24,83,10,Low,76815,1,Rural,Yes
1052898,No,0.0,19,24,5,Low,109438,1,Urban,Yes
1028676,Yes,456.95,15,72,1,Low,65114,2,Urban,Yes
1023726,No,0.0,15,59,3,Med,67618,0,Urban,No
1037665,Yes,14.89,14,51,5,High,17477,2,Rural,Yes
1057256,Yes,426.07,21,34,8,Med,73761,1,Rural,Yes
1001847,Yes,668.05,27,45,2,Med,124477,0,Urban,No
1059884,Yes,119.63,9,68,0,High,3386,0,Urban,No
1003401,Yes,953.76,4,30,1,Med,77270,0,Urban,No
1070897,No,0.0,8,71,4,Low,30252,3,Urban,Yes
1085162,No,0.0,10,31,2,High,95397,1,Urban,Yes
1029113,Yes,314.43,1,52,6,Med,59460,1,Rural,Yes
1065645,No,0.0,3,51,6,Low,59701,1,Rural,Yes
1086784,Yes,584.4,25,63,2,Med,78060,0,Urban,No
1027181,Yes,386.65,29,65,2,Med,26243,0,Rural,No
1052571,Yes,394.0,2,85,6,High,146652,1,Rural,Yes
1027922,Yes,329.63,29,73,2,Low,84279,0,Urban,No
1019499,No,0.0,6,30,3,Med,33441,0,Urban,No
1059518,No,0.0,29,46,4,Med,78700,0,Urban,No
1086995,No,0.0,30,47,4,High,80254,2,Urban,Yes
1069546,Yes,419.96,16,48,0,High,70646,1,Urban,Yes
1053626,Yes,678.08,27,57,2,Med,24833,2,Urban,Yes
1012571,No,0.0,9,28,5,Low,49745,0,Urban,No
1030701,Yes,592.65,25,65,5,Med,63586,0,Urban,No
1042101,Yes,65.02,14,48,9,Low,10456,1,Rural,Yes
1029614,Yes,490.07,5,75,1,Low,46934,0,Urban,No
1022073,Yes,436.07,23,43,1,Med,78108,2,Urban,Yes
1074921,Yes,252.1,21,38,0,Med,50889,0,Urban,No
1046214,No,0.0,9,77,4,Low,100945,0,Urban,No
1004343,Yes,771.89,2,50,6,Med,121362,1,Urban,Yes
1032239,Yes,511.98,24,38,4,High,75220,2,Urban,Yes
1060657,Yes,261.95,4,45,5,Med,120103,1,Urban,Yes
1038021,Yes,253.79,16,48,4,High,123843,0,Urban,No
1093325,Yes,280.23,13,49,1,Med,12187,1,Urban,Yes
1006054,No,0.0,18,66,4,Low,113752,0,Urban,No
1009955,Yes,487.54,22,64,5,Low,45944,0,Urban,No
1012092,Yes,723.41,14,31,1,Med,90698,0,Urban,No
1096476,Yes,108.9,25,72,6,High,31965,1,Rural,Yes
1042717,Yes,364.77,7,55,4,Low,23045,1,Rural,Yes
1060609,Yes,571.07,2,45,1,High,42918,0,Urban,No
1057315,No,0.0,12,70,9,Low,14873,0,Rural,No
1037732,Yes,474.56,26,67,1,High,130938,1,Urban,Yes
1080968,Yes,374.73,7,46,5,Med,52965,1,Urban,Yes
1084980,No,0.0,28,69,4,Low,82717,1,Urban,Yes
1051099,Yes,857.17,9,38,2,Low,27270,1,Urban,Yes
1020337,Yes,253.93,12,45,2,Med,33880,0,Urban,No
1029632,No,0.0,14,26,2,Low,34316,1,Urban,Yes
1057643,Yes,241.75,28,71,5,Med,77300,0,Rural,No
1022457,Yes,327.27,22,29,3,High,12018,1,Urban,Yes
1071216,Yes,91.24,21,54,1,Med,122144,2,Urban,Yes
1089230,Yes,329.63,6,33,0,Med,76399,1,Urban,Yes
1000299,No,0.0,13,39,2,Low,45973,2,Urban,Yes
1076911,No,0.0,13,52,4,Low,10217,1,Urban,Yes
1051034,Yes,561.42,3,37,4,Low,101434,3,Urban,Yes
1019100,Yes,965.27,13,69,4,Med,74221,1,Urban,Yes
1098031,Yes,648.52,20,59,3,Med,65700,0,Urban,No
1038524,Yes,324.11,6,81,3,High,90711,1,Urban,Yes
1084160,Yes,215.51,11,76,3,Low,40701,2,Rural,Yes
1028033,No,0.0,7,66,5,Low,14685,1,Urban,Yes
1039594,No,0.0,8,29,1,Med,109744,1,Urban,Yes
1049629,No,0.0,8,37,3,Low,81525,0,Urban,No
1028907,No,0.0,29,33,4,Low,73266,0,Rural,No
1047345,Yes,209.43,23,39,13,Med,86721,0,Rural,No
1048603,No,0.0,23,59,4,Low,22082,0,Urban,No
1015627,Yes,475.59,29,70,4,High,47791,1,Rural,Yes
1068788,Yes,443.63,4,65,6,High,20816,1,Urban,Yes
1065693,Yes,538.05,29,27,6,Low,43478,1,Rural,Yes
1012227,No,0.0,22,34,3,Low,4782,0,Urban,No
1055997,Yes,568.76,23,30,1,Med,101748,2,Urban,Yes
1095250,Yes,206.99,8,61,5,Med,119454,0,Urban,No
1006218,Yes,687.34,25,76,3,Med,124078,0,Urban,No
1096500,Yes,680.68,28,83,5,Med,131692,0,Rural,No
1046405,Yes,778.89,20,76,3,High,20589,1,Urban,Yes
1009326,Yes,1173.78,9,36,2,Low,161780,1,Urban,Yes
1080274,Yes,796.09,14,28,5,Low,96407,0,Urban,No
1078007,No,0.0,17,49,0,Low,10620,1,Urban,Yes
1033197,No,0.0,2,54,5,Med,2283,1,Urban,Yes
1082934,No,0.0,13,84,5,Low,84918,0,Urban,No
1040304,No,0.0,29,71,1,Low,72518,0,Urban,No
1025099,No,0.0,28,56,8,Low,863,0,Rural,No
1024286,No,0.0,3,41,6,Low,41791,3,Rural,Yes
1065491,No,0.0,9,48,1,Med,106622,0,Urban,No
1030633,No,0.0,13,32,2,High,32125,0,Urban,No
1056805,Yes,780.72,9,45,2,Med,36247,2,Urban,Yes
1031701,Yes,384.58,3,69,5,High,8621,1,Urban,Yes
1084281,No,0.0,29,39,1,High,37428,0,Urban,No
1007800,No,0.0,15,44,1,Med,19149,0,Urban,No
1007595,Yes,208.57,25,42,9,Med,101608,1,Rural,Yes
1063762,Yes,333.31,2,50,0,Low,4542,1,Urban,Yes
1001049,No,0.0,26,24,3,Low,84787,1,Urban,Yes
1020949,No,0.0,26,53,2,Low,72890,1,Urban,Yes
1005993,No,0.0,3,49,1,Low,16445,2,Urban,Yes
1027823,Yes,946.61,14,84,3,Med,69505,0,Urban,No
1049584,No,0.0,1,48,1,Low,9406,1,Urban,Yes
1033409,Yes,640.99,8,73,3,High,76167,3,Urban,Yes
1068015,Yes,578.83,22,84,5,Low,105046,0,Rural,No
1028644,Yes,834.61,13,57,4,Med,28835,0,Urban,No
1061154,Yes,852.58,18,70,1,Med,52813,3,Urban,Yes
1048303,Yes,292.38,7,55,4,Low,9468,0,Urban,No
1038208,Yes,481.58,8,71,7,Med,77189,1,Urban,Yes
1056894,Yes,75.03,3,35,7,Low,85986,1,Rural,Yes
1075233,No,0.0,11,66,1,Med,50329,0,Urban,No
1057764,Yes,132.3,21,62,6,Low,7196,1,Rural,Yes
1064963,Yes,608.94,4,82,9,Med,5934,1,Urban,Yes
1041749,Yes,269.07,10,68,3,Med,103579,0,Urban,No
1048119,No,0.0,16,71,3,Med,15011,1,Urban,Yes
1077052,Yes,332.98,1,67,1,Med,80258,1,Urban,Yes
1072873,Yes,650.44,10,81,2,High,92072,2,Urban,Yes
1007059,Yes,722.58,9,70,2,Low,22566,0,Urban,No
1003078,No,0.0,20,51,0,Low,86976,0,Urban,No
1090396,No,0.0,24,50,3,Med,21996,0,Urban,No
1020609,Yes,299.53,10,47,6,Med,25153,0,Urban,No
1041598,Yes,688.18,2,74,2,Low,148831,0,Urban,No
1075527,No,0.0,9,26,4,Low,15651,1,Urban,Yes
1001093,No,0.0,17,47,3,High,42084,0,Urban,No
1087308,Yes,733.84,9,59,5,Low,48208,1,Urban,Yes
1013192,Yes,855.68,16,84,7,High,18322,1,Urban,Yes
1005284,No,0.0,5,76,4,Med,60004,3,Urban,Yes
1031136,Yes,497.45,17,83,4,Low,10883,0,Urban,No
1040820,Yes,992.23,28,62,3,High,12242,1,Urban,Yes
1036821,Yes,594.99,1,32,1,Med,81968,0,Urban,No
1034375,No,0.0,18,24,5,Med,104344,0,Urban,No
1016940,Yes,158.56,8,39,6,High,78656,0,Rural,No
1088057,Yes,610.94,3,48,3,Med,60181,0,Urban,No
1073052,Yes,1039.33,13,85,5,Med,46642,0,Urban,No
1075849,Yes,503.78,9,67,3,Low,20913,1,Urban,Yes
1057501,Yes,296.76,27,63,3,High,31513,1,Urban,Yes
1032668,Yes,1653.36,19,84,3,Med,34815,1,Urban,Yes
1070508,Yes,240.13,29,39,5,High,55629,1,Rural,Yes
1060629,No,0.0,15,35,1,Low,6320,0,Urban,No
1014036,Yes,1006.33,7,47,4,High,14225,0,Urban,No
1020521,Yes,670.28,30,59,4,Med,67152,2,Urban,Yes
1056924,No,0.0,11,56,8,Low,112857,0,Rural,No
1071355,Yes,63.15,2,32,5,Med,32638,0,Rural,No
1060334,No,0.0,2,26,0,High,89641,0,Urban,No
1001537,No,0.0,2,65,1,Low,38044,0,Urban,No
1050213,Yes,226.48,6,53,0,Low,30168,0,Urban,No
1045620,No,0.0,28,47,4,Low,85102,0,Urban,No
1034247,No,0.0,6,50,3,Med,4537,0,Urban,No
1095331,No,0.0,9,53,5,High,59403,2,Rural,Yes
1094226,No,0.0,1,82,5,Med,53398,2,Urban,Yes
1055922,Yes,641.68,5,52,1,Med,146774,1,Urban,Yes
1064215,No,0.0,5,83,5,Low,21290,1,Urban,Yes
1091143,Yes,440.76,9,40,2,Med,37107,1,Urban,Yes
1070618,Yes,949.51,7,80,5,Low,6338,1,Urban,Yes
1078460,Yes,605.17,13,71,2,Low,2674,0,Urban,No
1098054,Yes,439.66,23,27,2,High,66091,1,Urban,Yes
1084537,Yes,92.15,4,38,0,Med,95593,1,Urban,Yes
1072769,No,0.0,11,37,6,High,28079,0,Urban,No
1005523,Yes,1068.15,7,35,5,Med,143801,0,Urban,No
1005509,Yes,823.92,14,61,7,Med,59450,1,Urban,Yes
1099968,Yes,302.67,25,44,1,Med,53592,1,Urban,Yes
1049927,No,0.0,28,35,5,Low,5697,0,Urban,No
1032823,Yes,990.68,20,50,4,High,56077,1,Urban,Yes
1095768,No,0.0,30,24,4,High,13765,0,Urban,No
1020026,No,0.0,16,63,2,High,154111,0,Urban,No
1028227,No,0.0,13,44,3,Med,57983,0,Urban,No
1005672,Yes,360.78,25,40,4,High,24847,2,Urban,Yes
1076407,Yes,517.01,21,84,6,Med,50253,1,Urban,Yes
